iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
1,1.0,2.0,1.0,0.98,3.0,196.58294227323196,196.58294227323196,1,1
1,1.0,2.0,1.0,0.99,3.0,218.16654636063964,218.16654636063964,1,1
1,1.0,2.0,1.0,1.0,3.0,228.4776250900117,228.4776250900117,1,1
1,1.0,2.0,1.0,0.0,4.0,238.81718534305816,238.81718534305816,1,1
1,1.0,2.0,1.0,0.01,4.0,212.04504340893806,212.04504340893806,1,1
1,1.0,2.0,1.0,0.02,4.0,227.68520329478824,227.68520329478824,1,1
1,1.0,2.0,1.0,0.03,4.0,232.08880476373193,232.08880476373193,1,1
1,1.0,2.0,1.0,0.04,4.0,203.5076875391226,203.5076875391226,1,1
1,1.0,2.0,1.0,0.05,4.0,235.13438679030455,235.13438679030455,1,1
1,1.0,2.0,1.0,0.06,4.0,233.32588106378753,233.32588106378753,1,1
1,1.0,2.0,1.0,0.07,4.0,220.58740493225767,220.58740493225767,1,1
1,1.0,2.0,1.0,0.08,4.0,246.51304788344206,246.51304788344206,1,1
1,1.0,2.0,1.0,0.09,4.0,232.08374729474963,232.08374729474963,1,1
1,1.0,2.0,1.0,0.1,4.0,234.65579730471003,234.65579730471003,1,1
1,1.0,2.0,1.0,0.11,4.0,238.67655351524002,238.67655351524002,1,1
1,1.0,2.0,1.0,0.12,4.0,224.0914078519329,224.0914078519329,1,1
1,1.0,2.0,1.0,0.13,4.0,222.79058844563116,222.79058844563116,1,1
1,1.0,2.0,1.0,0.14,4.0,215.81378804487872,215.81378804487872,1,1
1,1.0,2.0,1.0,0.15,4.0,196.20149222886474,196.20149222886474,1,1
1,1.0,2.0,1.0,0.16,4.0,234.16915649752116,234.16915649752116,1,1
1,1.0,2.0,1.0,0.17,4.0,241.06320448564122,241.06320448564122,1,1
1,1.0,2.0,1.0,0.18,4.0,223.67107899417644,223.67107899417644,1,1
